1906,"Edward Robey",NA,male,"Military and LawLawyer"
1907,"Ian Hendry",http://en.wikipedia.org/wiki/Ian_Hendry,male,"Stage, Screen and RadioActor"
1908,"Bill Sowerbutts",http://en.wikipedia.org/wiki/Bill_Sowerbutts,male,"Nature and ConservationGardening"
1909,"Earl Wild",http://en.wikipedia.org/wiki/Earl_Wild,male,"MusicClassical MusicPianist"
1910,"Bert Foord",http://en.wikipedia.org/wiki/Bert_Foord,male,"Stage, Screen and RadioBroadcasting"
1911,"Gervase de Peyer",http://en.wikipedia.org/wiki/Gervase_de_Peyer,male,"MusicConductorClassical MusicWoodwind Player"
1912,"Colin Welland",http://en.wikipedia.org/wiki/Colin_Welland,male,"Stage, Screen and RadioWritingActorPlaywright or Screenwriter"
1913,"Ruskin Spear RA",http://en.wikipedia.org/wiki/Ruskin_Spear,male,"Art, Fashion and DesignArt"
1914,"Colonel Sir Michael Ansell",NA,male,SportEquestrian
1915,"Wilfrid Van Wyck",http://en.wikipedia.org/wiki/Wilfrid_Van_Wyck,male,"MusicStage, Screen and RadioBusinessImpresario"
1916,"Georgie Fame",http://en.wikipedia.org/wiki/Georgie_Fame,male,"MusicPop and Rock"
1917,"Basil Dean",http://en.wikipedia.org/wiki/Basil_Dean,male,"Stage, Screen and RadioProducerTheatre"
1918,"Joe Bugner",http://en.wikipedia.org/wiki/Joe_Bugner,male,SportBoxing
1919,"Joseph Cooper",http://en.wikipedia.org/wiki/Joseph_Cooper,male,"MusicStage, Screen and RadioClassical MusicBroadcastingPianist"
1920,"John Huston",http://en.wikipedia.org/wiki/John_Huston,male,"Stage, Screen and RadioWritingDirectorFilmmakerPlaywright or Screenwriter"
1921,"Norman Thelwell",http://en.wikipedia.org/wiki/Norman_Thelwell,male,"Art, Fashion and DesignArt"
1922,"Harry Loman",NA,male,"Stage, Screen and RadioTheatre"
1923,"Christopher Serpell",NA,male,"WritingStage, Screen and RadioJournalismBroadcasting"
1924,"George Melly",http://en.wikipedia.org/wiki/George_Melly,male,MusicJazz
1925,"Alexander Gibson",http://en.wikipedia.org/wiki/Alexander_Gibson_(conductor),male,MusicConductor
1926,"Leslie Thomas",http://en.wikipedia.org/wiki/Leslie_Thomas,male,Writing
1927,"John Le Mesurier",http://en.wikipedia.org/wiki/John_Le_Mesurier,male,"Stage, Screen and RadioActor"
1928,"Anthony Smith",http://en.wikipedia.org/wiki/Anthony_Smith,male,"WritingTravel and ExplorationExplorer"
1929,"Robert Nesbitt",NA,male,"Stage, Screen and RadioDirectorProducerTheatre"
1930,"Mike Yarwood",http://en.wikipedia.org/wiki/Mike_Yarwood,male,"Stage, Screen and RadioComedy PerformerVariety Act"
1931,"Tony Britton",http://en.wikipedia.org/wiki/Tony_Britton,male,"Stage, Screen and RadioActor"
1932,"Noel Rawsthorne",http://en.wikipedia.org/wiki/Noel_Rawsthorne,male,"MusicClassical Musicorganist"
1933,"Tom Harrisson",http://en.wikipedia.org/wiki/Tom_Harrisson,male,"Nature and ConservationMedicine, Science and EngineeringWritingAcademia and EducationNaturalistScience"
1934,"Johnny Speight",http://en.wikipedia.org/wiki/Johnny_Speight,male,"WritingPlaywright or Screenwriter"
1935,"Group Captain Peter Townsend",http://en.wikipedia.org/wiki/Peter_Townsend_(RAF_officer),male,"WritingTravel and ExplorationExplorer"
1936,"Dennis Wheatley",http://en.wikipedia.org/wiki/Dennis_Wheatley,male,WritingThrillers
1937,"Christopher Gable",http://en.wikipedia.org/wiki/Christopher_Gable,male,"Stage, Screen and RadioActor"
1938,"Michael Aspel",http://en.wikipedia.org/wiki/Michael_Aspel,male,"Stage, Screen and RadioBroadcasting"
1939,"Terence Cuneo",http://en.wikipedia.org/wiki/Terence_Cuneo,male,"Art, Fashion and DesignArt"
1940,"John Reed",http://en.wikipedia.org/wiki/John_Reed_(actor),male,"Stage, Screen and RadioComedy Performer"
1941,"Anthony Lawrence",http://en.wikipedia.org/wiki/Anthony_Lawrence,male,WritingJournalism
1942,"David Franklin",http://en.wikipedia.org/wiki/David_Franklin_(broadcaster),male,"Stage, Screen and RadioBroadcasting"
1943,"Professor Barry Cunliffe",http://en.wikipedia.org/wiki/Barry_Cunliffe,male,"Academia and EducationArchaeology"
1944,"Stephane Grappelli",http://en.wikipedia.org/wiki/Stephane_Grappelli,male,"MusicJazzString Player"
1945,"Edward Ardizzone",http://en.wikipedia.org/wiki/Edward_Ardizzone,male,"Art, Fashion and DesignArt"
1946,"Sir Arthur Bliss",http://en.wikipedia.org/wiki/Arthur_Bliss,male,"MusicComposer or Lyricist"
1947,"Marcel Marceau",http://en.wikipedia.org/wiki/Marcel_Marceau,male,"Stage, Screen and RadioCabaret"
1948,"Joe Henderson",http://en.wikipedia.org/wiki/Joe_%22Mr_Piano%22_Henderson,male,MusicJazzPianist
1949,"Henry Cecil",http://en.wikipedia.org/wiki/Henry_Cecil_Leon,male,"WritingNovelistPlaywright or Screenwriter"
1950,"Charles Groves",http://en.wikipedia.org/wiki/Charles_Groves,male,MusicConductor
1951,"Professor Francis Camps",http://en.wikipedia.org/wiki/Francis_Camps,male,"Academia and Education"
1952,"Alec Robertson",http://en.wikipedia.org/wiki/Alec_Robertson,male,"WritingStage, Screen and RadioMusicCriticBroadcasting"
1953,"Geoffrey Parsons",http://en.wikipedia.org/wiki/Geoffrey_Parsons_(pianist),male,"MusicClassical MusicPianist"
1954,"David Bryant",http://en.wikipedia.org/wiki/David_Bryant,male,Sport
1955,"Leonide Massine",http://en.wikipedia.org/wiki/L%C3%A9onide_Massine,male,"Stage, Screen and RadioDance"
1956,"Sir Geoffrey Jackson",http://en.wikipedia.org/wiki/Geoffrey_Jackson,male,"Politics and Public ServiceWritingForeign Affairs"
1957,"John Noakes",http://en.wikipedia.org/wiki/John_Noakes,male,"Stage, Screen and RadioBroadcasting"
1958,"Robertson Hare",http://en.wikipedia.org/wiki/Robertson_Hare,male,"Stage, Screen and RadioActor"
1959,"David Storey",http://en.wikipedia.org/wiki/David_Storey,male,"Stage, Screen and RadioWritingTheatrePlaywright or Screenwriter"
1960,"Raymond Leppard",http://en.wikipedia.org/wiki/Raymond_Leppard,male,MusicConductor
1961,"Hammond Innes",http://en.wikipedia.org/wiki/Hammond_Innes,male,WritingSportSailing
1962,"Michael Parkinson",http://en.wikipedia.org/wiki/Michael_Parkinson,male,"Stage, Screen and RadioWritingBroadcasting"
1963,"David Hockney",http://en.wikipedia.org/wiki/David_Hockney,male,"Art, Fashion and DesignArt"
1964,"Stuart Burrows",http://en.wikipedia.org/wiki/Stuart_Burrows,male,"MusicClassical Music"
1965,"Christopher Plummer",http://en.wikipedia.org/wiki/Christopher_Plummer,male,"Stage, Screen and RadioActor"
1966,"Isaac Stern",http://en.wikipedia.org/wiki/Isaac_Stern,male,"MusicClassical MusicString Player"
1967,"Graham Kerr",http://en.wikipedia.org/wiki/Graham_Kerr,male,"Food and DrinkStage, Screen and RadioChefBroadcasting"
1968,"Steve Race",http://en.wikipedia.org/wiki/Steve_Race,male,"Stage, Screen and RadioMusicWritingBroadcastingJazzComposer or LyricistJournalism"
1969,"Alfred Brendel",http://en.wikipedia.org/wiki/Alfred_Brendel,male,"MusicClassical MusicPianist"
1970,"Lieutenant-Colonel Sir Vivian Dunn",http://en.wikipedia.org/wiki/Vivian_Dunn,male,"Military and LawMusicMilitary"
1971,"C A Joyce",NA,male,"Politics and Public ServiceMilitary and LawPublic Servant"
1972,"Ivy Benson",http://en.wikipedia.org/wiki/Ivy_Benson,male,MusicBandleader
1973,"Sir Sacheverell Sitwell",http://en.wikipedia.org/wiki/Sacheverell_Sitwell,male,WritingPoetry
1974,"Kenneth Allsop",http://en.wikipedia.org/wiki/Kenneth_Allsop,male,Writing
1975,"Artur Rubinstein",http://en.wikipedia.org/wiki/Arthur_Rubinstein,male,"MusicClassical MusicPianist"
1976,"Richard Gordon",http://en.wikipedia.org/wiki/Richard_Gordon_(English_author),male,Writing
1977,"James Laver",http://en.wikipedia.org/wiki/James_Laver,male,Writing
1978,"Laurence Whistler",http://en.wikipedia.org/wiki/Laurence_Whistler,male,"Art, Fashion and DesignArt"
1979,"Maurice Woodruff",http://en.wikipedia.org/wiki/Maurice_Woodruff,male,"Stage, Screen and RadioVariety Act"
1980,"Clive Dunn",http://en.wikipedia.org/wiki/Clive_Dunn,male,"Stage, Screen and RadioActor"
1981,"Vernon Bartlett",http://en.wikipedia.org/wiki/Vernon_Bartlett,male,"Politics and Public ServiceWriting"
1982,"John Braine",http://en.wikipedia.org/wiki/John_Braine,male,Writing
1983,"Reginald Foort",NA,male,"MusicClassical Musicorganist"
1984,"Geoff Boycott",http://en.wikipedia.org/wiki/Geoff_Boycott,male,"SportStage, Screen and RadioCricketSports CommentatorBroadcasting"
1985,"Peter Daubeny",http://en.wikipedia.org/wiki/Peter_Daubeny,male,"Stage, Screen and RadioProducer"
1986,"Sir Louis Gluckstein",http://en.wikipedia.org/wiki/Louis_Gluckstein,male,"Politics and Public ServiceMilitary and LawPoliticsLawyer"
1987,"Patrick Cargill",http://en.wikipedia.org/wiki/Patrick_Cargill,male,"Stage, Screen and RadioActor"
1988,"Ludovic Kennedy",http://en.wikipedia.org/wiki/Ludovic_Kennedy,male,"Stage, Screen and RadioWritingBroadcastingJournalism"
1989,"Ravi Shankar",http://en.wikipedia.org/wiki/Ravi_Shankar,male,"MusicComposer or LyricistClassical MusicString Player"
1990,"Harvey Smith",http://en.wikipedia.org/wiki/Harvey_Smith_(showjumper),male,SportEquestrian
1991,"Alan Keith",http://en.wikipedia.org/wiki/Alan_Keith,male,"Stage, Screen and RadioActorBroadcasting"
1992,"Laurie Lee",http://en.wikipedia.org/wiki/Laurie_Lee,male,WritingPoetry
1993,"Robert Bolt",http://en.wikipedia.org/wiki/Robert_Bolt,male,"Stage, Screen and RadioWritingTheatrePlaywright or Screenwriter"
1994,"James Fitton",http://en.wikipedia.org/wiki/James_Fitton,male,"Art, Fashion and DesignArt"
1995,"Quentin Poole",NA,male,"MusicClassical Music"
1996,"Ivan Mauger",http://en.wikipedia.org/wiki/Ivan_Mauger,male,"SportMotor Sport"
1997,"Arthur Lowe",http://en.wikipedia.org/wiki/Arthur_Lowe,male,"Stage, Screen and RadioActor"
1998,"Wally Herbert",http://en.wikipedia.org/wiki/Wally_Herbert,male,"Travel and ExplorationExplorer"
1999,"David Hughes",http://en.wikipedia.org/wiki/David_Hughes_(tenor),male,"MusicClassical MusicOpera"
2000,"Vilem Tausky",http://en.wikipedia.org/wiki/Vil%C3%A9m_Tausk%C3%BD,male,"MusicConductorComposer or Lyricist"
2001,"Harry Carpenter",http://en.wikipedia.org/wiki/Harry_Carpenter,male,"Stage, Screen and RadioSportBroadcastingSports Commentator"
2002,"Sir Alan P Herbert",http://en.wikipedia.org/wiki/A._P._Herbert,male,"WritingPolitics and Public ServicePlaywright or ScreenwriterPolitics"
2003,"Dick Emery",http://en.wikipedia.org/wiki/Dick_Emery,male,"Stage, Screen and RadioComedy Performer"
2004,"Erich Leinsdorf",http://en.wikipedia.org/wiki/Erich_Leinsdorf,male,MusicConductor
2005,"David Davis",http://en.wikipedia.org/wiki/David_Davis_(broadcaster),male,"Stage, Screen and RadioBroadcasting"
2006,"Terry Thomas",http://en.wikipedia.org/wiki/Terry-Thomas,male,"Stage, Screen and RadioActorComedy Performer"
2007,"Keith Michell",http://en.wikipedia.org/wiki/Keith_Michell,male,"Stage, Screen and RadioMusicActorMusicals"
2008,"Andy Stewart",http://en.wikipedia.org/wiki/Andy_M._Stewart,male,"MusicPop and Rock"
2009,"Graham Usher",NA,male,"Stage, Screen and RadioDance"
2010,"Carol Channing",http://en.wikipedia.org/wiki/Carol_Channing,male,"Stage, Screen and RadioMusicActorMusicals"
2011,"Sir Gavin De Beer",http://en.wikipedia.org/wiki/Gavin_de_Beer,male,"Medicine, Science and EngineeringNature and ConservationAcademia and EducationScienceBirds and AnimalsHistory"
2012,"James Lockhart",http://en.wikipedia.org/wiki/James_Lockhart,male,MusicOpera
2013,"Deryck Guyler",http://en.wikipedia.org/wiki/Deryck_Guyler,male,"Stage, Screen and RadioActor"
2014,"Sheridan Russell",NA,male,"MusicMedicine, Science and EngineeringClassical MusicMedicineString Player"
2015,"Richard Chamberlain",http://en.wikipedia.org/wiki/Richard_Chamberlain,male,"Stage, Screen and RadioActor"
2016,"Dr Roy Strong",http://en.wikipedia.org/wiki/Roy_Strong,male,"Academia and EducationArt, Fashion and DesignHistory"
2017,"Richard Church",http://en.wikipedia.org/wiki/Richard_Church_(poet),male,WritingPoetryNovelist
2018,"Frank Gillard",http://en.wikipedia.org/wiki/Frank_Gillard,male,WritingJournalism
2019,"Stanley Baxter",http://en.wikipedia.org/wiki/Stanley_Baxter,male,"Stage, Screen and RadioActorComedy Performer"
2020,"Professor A S C Ross",http://en.wikipedia.org/wiki/Alan_S_C_Ross,male,"Academia and Education"
2021,"Val Doonican",http://en.wikipedia.org/wiki/Val_Doonican,male,"MusicStage, Screen and RadioBroadcasting"
2022,"Leonard Sachs",http://en.wikipedia.org/wiki/Leonard_Sachs,male,"Stage, Screen and RadioActor"
2023,"Fyfe Robertson",http://en.wikipedia.org/wiki/Fyfe_Robertson,male,"Stage, Screen and RadioWritingBroadcastingJournalism"
2024,"Tommy Steele",http://en.wikipedia.org/wiki/Tommy_Steele,male,"MusicStage, Screen and RadioPop and RockActorMusicals"
2025,"Viscount Montgomery of Alamein","http://en.wikipedia.org/wiki/Bernard_Montgomery,_1st_Viscount_Montgomery_of_Alamein",male,"Military and LawMilitary"
2026,"Godfrey Baseley",http://en.wikipedia.org/wiki/Godfrey_Baseley,male,"Stage, Screen and RadioBroadcasting"
2027,"Dudley Moore",http://en.wikipedia.org/wiki/Dudley_Moore,male,"Stage, Screen and RadioMusicComedy PerformerJazzActorComposer or LyricistPianist"
2028,"Anthony Grey",http://en.wikipedia.org/wiki/Anthony_Grey,male,WritingJournalism
2029,"Raymond Mays",http://en.wikipedia.org/wiki/Raymond_Mays,male,"SportArt, Fashion and DesignMotor SportDesign"
2030,"Max Adrian",http://en.wikipedia.org/wiki/Max_Adrian,male,"Stage, Screen and RadioActor"
2031,"Henry Williamson",http://en.wikipedia.org/wiki/Henry_Williamson,male,Writing
2032,"Cliff Morgan",http://en.wikipedia.org/wiki/Cliff_Morgan,male,"SportStage, Screen and RadioRugbyBroadcasting"
2033,"Sir John Wolfenden","http://en.wikipedia.org/wiki/John_Wolfenden,_Baron_Wolfenden",male,"Politics and Public ServiceAcademia and EducationPublic Servant"
2034,"Donald Zec",http://en.wikipedia.org/wiki/Donald_Zec_(journalist),male,WritingJournalism
2035,"Des O'Connor",http://en.wikipedia.org/wiki/Des_O%27Connor,male,"MusicStage, Screen and RadioPop and RockActorBroadcasting"
2036,"Stanley Rubinstein",NA,male,"Military and LawLawyer"
2037,"Cyril Harmer",NA,male,Business
2038,"Vincent Price",http://en.wikipedia.org/wiki/Vincent_Price,male,"Stage, Screen and RadioActor"
2039,"Leonard Henry",http://en.wikipedia.org/wiki/Leonard_Henry,male,"Stage, Screen and RadioComedy Performer"
2040,"Kenneth More",http://en.wikipedia.org/wiki/Kenneth_More,male,"Stage, Screen and RadioActor"
2041,"John Trevelyan",http://en.wikipedia.org/wiki/John_Trevelyan_(censor),male,"Politics and Public ServiceStage, Screen and RadioPublic Servant"
2042,"Stanford Robinson",http://en.wikipedia.org/wiki/Stanford_Robinson,male,MusicConductor
2043,"Nicolai Gedda",http://en.wikipedia.org/wiki/Nicolai_Gedda,male,"MusicClassical MusicOpera"
2044,"Alvar Lidell",http://en.wikipedia.org/wiki/Alvar_Lidell,male,"Stage, Screen and RadioBroadcasting"
2045,"Mary Stewart",http://en.wikipedia.org/wiki/Mary_Stewart,male,WritingNovelist
2046,"Sir Alec Rose",http://en.wikipedia.org/wiki/Alec_Rose,male,SportSailing
2047,"L Marsland Gander",NA,male,"WritingStage, Screen and RadioJournalismBroadcasting"
2048,"Angus Wilson",http://en.wikipedia.org/wiki/Angus_Wilson,male,WritingNovelist
2049,"Edward Downes",http://en.wikipedia.org/wiki/Edward_Downes,male,MusicConductor
2050,"Lord David Cecil",http://en.wikipedia.org/wiki/Lord_David_Cecil,male,"WritingAcademia and EducationCritic"
2051,"Maurice Jacobson",NA,male,"MusicMilitary and LawJudge"
2052,"Alan Pegler",http://en.wikipedia.org/wiki/Alan_Pegler,male,"BusinessTravel and Exploration"
2053,"Bob Braithwaite",http://en.wikipedia.org/wiki/Bob_Braithwaite,male,Sport
2054,"Professor Asa Briggs",http://en.wikipedia.org/wiki/Asa_Briggs,male,"Academia and EducationHistory"
2055,"Des Wilson",http://en.wikipedia.org/wiki/Des_Wilson,male,"Politics and Public ServiceCampaigner"
2056,"Sandy Powell",http://en.wikipedia.org/wiki/Sandy_Powell_(comedian),male,"Stage, Screen and RadioComedy Performer"
2057,"Lieutenant Colonel C H Jaeger",NA,male,"Military and LawMusicMilitary"
2058,"Sir Paul Gore-Booth","http://en.wikipedia.org/wiki/Paul_Gore-Booth,_Baron_Gore-Booth",male,"Politics and Public ServiceAcademia and EducationPublic Servant"
2059,"Dan Maskell",http://en.wikipedia.org/wiki/Dan_Maskell,male,"SportStage, Screen and RadioTennisSports CommentatorBroadcasting"
2060,"Richard Baker",http://en.wikipedia.org/wiki/Richard_Baker_(broadcaster),male,"Stage, Screen and RadioBroadcastingNewsreader"
2061,"Raymond Postgate",http://en.wikipedia.org/wiki/Raymond_Postgate,male,"WritingAcademia and EducationFood and DrinkFood and Drink WritingHistory"
2062,"Billy Russell",http://en.wikipedia.org/wiki/Billy_Russell,male,"Stage, Screen and RadioComedy PerformerActor"
2063,"Richard Lester",http://en.wikipedia.org/wiki/Richard_Lester,male,"Stage, Screen and RadioDirector"
2064,"Marty Feldman",http://en.wikipedia.org/wiki/Marty_Feldman,male,"WritingStage, Screen and RadioPlaywright or ScreenwriterComedy PerformerActor"
2065,"Carlo Maria Giulini",http://en.wikipedia.org/wiki/Carlo_Maria_Giulini,male,MusicConductor
2066,"Sir Francis McLean",http://en.wikipedia.org/wiki/Francis_McLean,male,"Medicine, Science and EngineeringStage, Screen and RadioEngineerBroadcasting"
2067,"Louis Armstrong",http://en.wikipedia.org/wiki/Louis_Armstrong,male,"MusicJazzBrass Player"
2068,"Edward Chapman",http://en.wikipedia.org/wiki/Edward_Chapman_(actor),male,"Stage, Screen and RadioActor"
2069,"Eric Shipton",http://en.wikipedia.org/wiki/Eric_Shipton,male,"Travel and ExplorationExplorerMountaineering"
2070,"Francis Durbridge",http://en.wikipedia.org/wiki/Francis_Durbridge,male,WritingThrillers
2071,"Sir Gilbert Inglefield",NA,male,"Politics and Public ServicePublic Servant"
2072,"Henry Hall",http://en.wikipedia.org/wiki/Henry_Hall_(bandleader),male,"MusicStage, Screen and RadioBusinessBandleader"
2073,"Colin Cowdrey",http://en.wikipedia.org/wiki/Colin_Cowdrey,male,SportCricket
2074,"Sir Gordon Russell",http://en.wikipedia.org/wiki/Sydney_Gordon_Russell,male,"Art, Fashion and DesignDesign"
2075,"Leslie Sarony",http://en.wikipedia.org/wiki/Leslie_Sarony,male,"Stage, Screen and RadioMusicActorComedy PerformerComposer or Lyricist"
2076,"Sir Nicholas Sekers",NA,male,Business
2077,"Russell Braddon",http://en.wikipedia.org/wiki/Russell_Braddon,male,"WritingStage, Screen and RadioBroadcasting"
2078,"Alfie Bass",http://en.wikipedia.org/wiki/Alfie_Bass,male,"Stage, Screen and RadioActor"
2079,"Jon Vickers",http://en.wikipedia.org/wiki/Jon_Vickers,male,"MusicClassical Music"
2080,"T Dan Smith",http://en.wikipedia.org/wiki/T._Dan_Smith,male,"Politics and Public ServicePolitics"
2081,"Archie Camden",http://en.wikipedia.org/wiki/Archie_Camden,male,"MusicClassical MusicWoodwind Player"
2082,"C Day Lewis",http://en.wikipedia.org/wiki/Cecil_Day-Lewis,male,WritingPoetry
2083,"Bill Boorne",NA,male,WritingJournalism
2084,"John Williams",http://en.wikipedia.org/wiki/John_Williams_(guitarist),male,"MusicClassical Music"
2085,"Colin Davis",http://en.wikipedia.org/wiki/Colin_Davis,male,MusicConductor
2086,"Robert Merrill",http://en.wikipedia.org/wiki/Robert_Merrill,male,"MusicClassical Music"
2087,"Rt Hon. Sir Edward Boyle","http://en.wikipedia.org/wiki/Edward_Boyle,_Baron_Boyle_of_Handsworth",male,"Politics and Public ServicePolitics"
2088,"Reverend Dr P B Clayton",http://en.wikipedia.org/wiki/Philip_Clayton,male,"Religion and PhilosophyPolitics and Public ServiceReligionCampaigner"
2089,"Sir Hugh Casson",http://en.wikipedia.org/wiki/Hugh_Casson,male,"Medicine, Science and EngineeringArt, Fashion and DesignEngineerArchitectureDesign"
2090,"Denis Matthews",http://en.wikipedia.org/wiki/Denis_Matthews,male,"MusicClassical MusicPianist"
2091,"Professor Sir Denis Brogan",http://en.wikipedia.org/wiki/Denis_Brogan,male,"Academia and EducationStage, Screen and RadioWritingBroadcastingJournalism"
2092,"Kenneth Wolstenholme",http://en.wikipedia.org/wiki/Kenneth_Wolstenholme,male,"Stage, Screen and RadioSportBroadcastingSports Commentator"
2093,"Roy Castle",http://en.wikipedia.org/wiki/Roy_Castle,male,"Stage, Screen and RadioBroadcasting"
2094,"Captain William Warwick",NA,male,SportSailing
2095,"Alan Bennett",http://en.wikipedia.org/wiki/Alan_Bennett,male,"WritingStage, Screen and RadioPlaywright or ScreenwriterComedy Performer"
2096,"Jeremy Thorpe",http://en.wikipedia.org/wiki/Jeremy_Thorpe,male,"Politics and Public ServicePolitics"
2097,"Tom Courtenay",http://en.wikipedia.org/wiki/Tom_Courtenay,male,"Stage, Screen and RadioActor"
2098,"Henryk Szeryng",http://en.wikipedia.org/wiki/Henryk_Szeryng,male,"MusicClassical MusicString Player"
2099,"Henry Longhurst",http://en.wikipedia.org/wiki/Henry_Longhurst,male,WritingSportJournalism
2100,"Roy Hudd",http://en.wikipedia.org/wiki/Roy_Hudd,male,"Stage, Screen and RadioComedy Performer"
2101,"Lord Ritchie-Calder",http://en.wikipedia.org/wiki/Lord_Ritchie-Calder,male,"Academia and EducationWritingTravel and ExplorationMedicine, Science and EngineeringJournalismScience"
2102,"Raymond Huntley",http://en.wikipedia.org/wiki/Raymond_Huntley,male,"Stage, Screen and RadioActor"
2103,"David Ward",http://en.wikipedia.org/wiki/David_Ward,male,"MusicClassical MusicOpera"
2104,"George Woodcock",http://en.wikipedia.org/wiki/George_Woodcock_(trade_unionist),male,"Politics and Public ServiceCampaignerTrade Unions"
2105,"Derek Nimmo",http://en.wikipedia.org/wiki/Derek_Nimmo,male,"Stage, Screen and RadioActor"
2106,"Very Reverend Dr W R Matthews",http://en.wikipedia.org/wiki/Walter_Robert_Matthews,male,"Religion and PhilosophyReligion"
2107,"Eric Porter",http://en.wikipedia.org/wiki/Eric_Porter,male,"Stage, Screen and RadioActor"
2108,"Sir Neville Cardus",http://en.wikipedia.org/wiki/Neville_Cardus,male,WritingMusicSportCriticCricket
2109,"Alan Whicker",http://en.wikipedia.org/wiki/Alan_Whicker,male,"Stage, Screen and RadioWritingBroadcastingJournalism"
2110,"Barry Briggs",http://en.wikipedia.org/wiki/Barry_Briggs,male,"SportPrizewinner or Record BreakerMotor SportAthletics"
2111,"Hugh Griffith",http://en.wikipedia.org/wiki/Hugh_Griffith,male,"Stage, Screen and RadioActor"
2112,"Arthur Negus",http://en.wikipedia.org/wiki/Arthur_Negus,male,"Stage, Screen and RadioBroadcasting"
2113,"Clement Freud",http://en.wikipedia.org/wiki/Clement_Freud,male,"WritingFood and DrinkJournalism"
2114,"Gerald Harper",http://en.wikipedia.org/wiki/Gerald_Harper,male,"Stage, Screen and RadioActor"
2115,"Gerald Moore",http://en.wikipedia.org/wiki/Gerald_Moore,male,"MusicClassical MusicPianist"
2116,"Richard Goolden",http://en.wikipedia.org/wiki/Richard_Goolden,male,"Stage, Screen and RadioActor"
2117,"Rene Cutforth",http://en.wikipedia.org/wiki/Rene_Cutforth,male,"Stage, Screen and RadioTravel and ExplorationBroadcastingExplorer"
2118,"Georg Solti",http://en.wikipedia.org/wiki/Georg_Solti,male,"Stage, Screen and RadioMusicTheatreDirectorConductorOpera"
2119,"Jack Brabham",http://en.wikipedia.org/wiki/Jack_Brabham,male,"SportPrizewinner or Record BreakerMotor Sport"
2120,"Leonard Cottrell",http://en.wikipedia.org/wiki/Leonard_Cottrell,male,"Stage, Screen and RadioWritingBroadcastingProducer"
2121,"Anthony Burgess",http://en.wikipedia.org/wiki/Anthony_Burgess,male,Writing
2122,"Stephen Bishop",http://en.wikipedia.org/wiki/Stephen_Kovacevich,male,"MusicPop and RockPianist"
2123,"Mitch Miller",http://www.bbc.co.uk/music/artists/99f8c41c-4edc-433c-8620-5e9b90f3c084,male,"MusicClassical MusicPop and RockWoodwind Player"
2124,"Danny La Rue",http://en.wikipedia.org/wiki/Danny_La_Rue,male,"Stage, Screen and RadioComedy PerformerCabaret"
2125,"Jacques Brunius",http://en.wikipedia.org/wiki/Jacques_B._Brunius,male,"WritingStage, Screen and RadioCriticDirector"
2126,"Talbot Duckmanton",http://en.wikipedia.org/wiki/Talbot_Duckmanton,male,"Stage, Screen and RadioBroadcasting"
2127,"Peter Wilson",http://en.wikipedia.org/wiki/Peter_Wilson,male,Business
2128,"Derek Oldham",http://en.wikipedia.org/wiki/Derek_Oldham,male,"MusicStage, Screen and RadioComedy Performer"
2129,"David Hicks",http://en.wikipedia.org/wiki/David_Nightingale_Hicks,male,"Art, Fashion and DesignDesign"
2130,"Peter Diamand",NA,male,"Stage, Screen and RadioDirector"
2131,"Michael Craig",http://en.wikipedia.org/wiki/Michael_Craig_(actor),male,"Stage, Screen and RadioActor"
2132,"Nat Gonella",http://en.wikipedia.org/wiki/Nat_Gonella,male,"MusicBandleaderJazzBrass Player"
2133,"Sir Stanley Rous",http://en.wikipedia.org/wiki/Stanley_Rous,male,SportFootball
2134,"Wilfred Andrews",NA,male,Business
2135,"Charles Craig",http://en.wikipedia.org/wiki/Charles_Craig_(tenor),male,"MusicClassical MusicOpera"
2136,"Bill Simpson",http://en.wikipedia.org/wiki/Bill_Simpson_(actor),male,"Stage, Screen and RadioActor"
2137,"Henry Cooper",http://en.wikipedia.org/wiki/Henry_Cooper,male,SportBoxing
2138,"Inia Te Wiata",http://en.wikipedia.org/wiki/Inia_Te_Wiata,male,"MusicClassical Music"
2139,"Lord Soper","http://en.wikipedia.org/wiki/Donald_Soper,_Baron_Soper",male,"Religion and PhilosophyReligion"
2140,"Alan Bullock",http://en.wikipedia.org/wiki/Alan_Bullock,male,"Academia and EducationHistory"
2141,"Terry Scott",http://en.wikipedia.org/wiki/Terry_Scott,male,"Stage, Screen and RadioActorComedy Performer"
2142,"Hubert Gregg",http://en.wikipedia.org/wiki/Hubert_Gregg,male,"Stage, Screen and RadioMusicWritingActorComposer or LyricistPlaywright or Screenwriter"
2143,"G O Nickalls",http://en.wikipedia.org/wiki/Guy_Oliver_Nickalls,male,"SportWater Sports"
2144,"Sir Frank Francis",http://en.wikipedia.org/wiki/Frank_Francis,male,"Academia and Education"
2145,"Bill Fraser",http://en.wikipedia.org/wiki/Bill_Fraser,male,"Stage, Screen and RadioActor"
2146,"Cyril Connolly",http://en.wikipedia.org/wiki/Cyril_Connolly,male,WritingCritic
2147,"Andrew Cruickshank",http://en.wikipedia.org/wiki/Andrew_Cruickshank,male,"Stage, Screen and RadioActor"
2148,"Christopher Hopper",NA,male,"Stage, Screen and RadioTheatre"
2149,"Tommy Simpson",http://en.wikipedia.org/wiki/Tommy_Simpson,male,"SportPrizewinner or Record Breaker"
2150,"Charlton Heston",http://en.wikipedia.org/wiki/Charlton_Heston,male,"Stage, Screen and RadioActor"
