4202;|Claude Debussy|;|Iberia (from Images)|;|Orchestra: Orchestra Of The Societe Des Concerts|
4203;|Fleet Street Choir|;|Mass For Five Voices|;
4204;|Antonin Dvorak|;|Symphony No. 7 In D Minor|;|Orchestra: Philharmonia Orchestra|
4205;|Arnold Bax|;|The Garden Of Fand|;|Orchestra: Royal Philharmonic Orchestra|
4206;|Giuseppe Verdi|;|Falstaff Act 1, Scene 2|;|Orchestra: Italian Radio Orchestra|
4207;|Johann Sebastian Bach|;|St Matthew Passion - Wahrlich, Dieser Ist Gottes Sohn Gewesen|;|Soloist: Eric Greene|
4208;|The Mantovani Orchestra|;|Lonely Ballerina|;
4209;|Lennie Niehaus|;|These Foolish Things|;
4210;|Camille Saint-saens|;|Wedding Cake (valse-caprice),op. 76|;|Soloist: Yvonne Arnaud|
4211;|Melodi Light Orchestra|;|Procession|;
4212;|Allan Jones|;|All The Things You Are|;
4213;|Pyotr Ilyich Tchaikovsky|;|Waltz (from Eugene Onegin)|;|Orchestra: London Philharmonic Orchestra Conductor: Thomas Beecham|
4214;|Ralph Vaughan Williams|;|Sine Nomine (hymn Tune 'for All The Saints')|;|Soloist: Herbert Dawson|
4215;|Wally Stott His Orchestra Chorus|;|I'll Know|;
4216;|Denny Dennis|;|Time On My Hands|;
4217;|Yvonne Printemps|;|Melanie's Aria|;
4218;|Arnold Grier|;|Jerusalem|;|Choir: Royal Choral Society Orchestra: Philharmonia Orchestra|
4219;|George Butterworth|;|A Shropshire Lad Rhapsody|;|Orchestra: Halle Orchestra|
4220;|Fred Astaire|;|The Way You Look Tonight|;
4221;|Andre Kostelanetz Orchestra|;|Holiday For Strings|;
4222;|Brian Lawrence|;|Phil The Fluter's Ball|;
4223;|Bing Crosby Fred Astaire|;|I'll Capture Your Heart|;
4224;|Arthur Rubinstein|;|Ritual Fire Dance|;
4225;|The Glenn Miller Orchestra|;|Indian Summer|;
4226;|Johnny Brandon|;|Sing Me Something Soft And Sentimental|;
4227;|Samuel Coleridge-taylor|;|Demande Et Reponse|;|Orchestra: London Symphany Orchestra|
4228;|The Radio Revellers|;|Maybe It's Because I'm A Londoner|;
4229;|Rudy Vallee And His Connecticut Yankees|;|Stein Song|;
4230;|Josef Locke|;|Goodbye (from The White Horse Inn)|;
4231;|Paul Robeson|;|A Perfect Day|;
4232;|Lennie Niehaus|;|Galway Bay|;
4233;|Conchita Supervia|;|La Paloma|;
4234;|Gordon Jenkins His Orchestra|;|Manhattan Tower|;
4235;|Joe Craydon And Chorus|;|Again|;|Artist: Gordon Jenkins And His Orchestra|
4236;|John Raitt Jan Clayton|;|If I Loved You|;
4237;|Charles Shadwell And His Orchestra|;|Perchance To Dream|;
4238;|Pyotr Ilyich Tchaikovsky|;|Swan Lake Ballet Suite|;|Orchestra: Halle Symphony Orchestra|
4239;|Giacomo Puccini|;|Bimba, Dagli Occhi (from Madama Butterfly)|;|Soloist: Beniamino Gigli, Toti Dal Monte|
4240;|Carlo Buti|;|La Vita E Rosa|;
4241;|Keith Miller|;|Three Kings|;|Artist: Kings College Choir|
4242;|George Frideric Handel/beecham|;|The Gods Go A-begging|;|Orchestra: London Philharmonic Orchestra Conductor: Thomas Beecham|
4243;|Richard Strauss|;|A Woman Of No Importance (incidental Music From The Play)|;
4244;|Paul Robeson|;|That's Why Darkies Were Born|;
4245;|Marie Lloyd|;|A Little Of What You Fancy Does You Good|;
4246;|Bill Snyder|;|Bewitched|;
4247;|Geraldo And His New Concert Orchestra|;|April In Portugal|;
4248;|Lizbeth Webb|;|If I Were A Bell|;
4249;|Giuseppe Verdi|;|La Traviata|;|Orchestra: Santa Cecilia Orchestra|
4250;|Richard Hayes|;|And The Bull Walked Around, Olay|;
4251;|The Gaylords|;|Tell Me You're Mine|;
4252;|Frederick Loewe Alan Jay Lerner|;|I Talk To The Trees|;
4253;|Rosemary Clooney|;|Half As Much|;
4254;|Eddie Fisher With Hugo Winterhalter And His Orchestra And Chorus|;|Blue Tango|;
4255;|Leslie "hutch" Hutchinson|;|Jealousy|;
4256;|Wolfgang Amadeus Mozart|;|Il Seraglio Overture|;|Orchestra: Vienna Philharmonic Orchestra Conductor: Clemens Krauss|
4257;|Henry Charles Litolff|;|Concerto Symphonique No. 4 In D Minor - 2nd Movement (scherzo)|;|Soloist: Moura Lympany Orchestra: Philharmonia Orchestra|
4258;|Enrico Caruso|;|Santa Lucia Luntana|;
4259;|Henry Purcell|;|Ayres For The Theatre|;|Orchestra: London Chamber Orchestra Conductor: Anthony Bernard|
4260;|Gertrude Lawrence|;|Gertrude Lawrence Medley|;
4261;|Nelson Eddy|;|Softly, As In A Morning Sunrise|;
4262;|Ella Fitzgerald|;|Jim|;
4263;|Private Stuart Churchill Soldier Octet|;|I'm Getting Tired So I Can Sleep|;
4264;|Lennie Niehaus|;|San Fernando Valley|;
4265;|Frank Cordell And His Orchestra And Chorus|;|It's A Fine, Fine Night|;
4266;|Stan Kenton And His Orchestra|;|Delicado|;
4267;|Edith Piaf|;|C'est D'la Faute|;
4268;|Jacqueline Francois|;|Trois Fois Merci|;
4269;|Yma Sumac|;|Dance Of The Moon Festival|;
4270;|Carroll Gibbons|;|On Your Toes|;
4271;|Clelia Grisoni|;|Papaveri E Papere|;
4272;|Judy Garland|;|Embraceable You|;
4273;|George Melachrino And His Orchestra|;|Cole Porter Fantasy|;
4274;|Alfred Drake Joan Roberts|;|People Will Say We're In Love|;
4275;|Len Harone|;|Deed I Do|;
4276;|Leo Delibes|;|Coppelia|;|Orchestra: Paris Conservatoire Orchestra|
4277;|Giacomo Puccini|;|Ah! Guai A Chi La Tocca (from Manon Lescaut)|;|Soloist: Mario Del Monaco Orchestra: Santa Cecilia Orchestra|
4278;|Tennessee Ernie Ford|;|Milk 'em In The Morning Blues|;
4279;|Patricia Neway|;|The Consul - (act 2, Final Aria)|;
4280;|Fats Waller And His Rhythm|;|When Somebody Thinks You're Wonderful|;
4281;|Edith Evans John Gielgud|;|Lady Bracknell Interviews John Worthing (from The Importance Of Being Earnest)|;
4282;|Billy Daniels|;|I Get A Kick Out Of You|;
4283;|Nat King Cole|;|Portrait Of Jennie|;
4284;|Kathryn Grayson|;|My Heart Sings|;
4285;|Johnny Brandon|;|Pot Luck|;
4286;|Lawrence Tibbett|;|It Ain't Necessarily So (from Porgy And Bess)|;
4287;|Frank Sinatra|;|When Your Lover Has Gone|;
4288;|Judy Garland|;|The Jitterbug|;
4289;|Billly Daniels|;|Too Marvelous For Words|;
4290;|Andrew Macpherson|;|Land Of Heart's Desire|;
4291;|Myra Hess|;|Ad 1620 (from Sea Pieces, Opus 55)|;
4292;|Richard Tauber|;|Pedro The Fisherman|;
4293;|British Symphony Orchestra|;|The Wreckers (overture)|;
4294;|Lennie Niehaus|;|Sleigh Ride|;
4295;|Columbia Symphony Orchestra|;|Dance Of The Hours|;
4296;|Cliff Edwards|;|When You Wish Upon A Star|;
4297;|Queen's Hall Light Orchestra|;|Jumping Bean|;
4298;|Walter Huston|;|Lost In The Stars|;
4299;|New Mayfair Orchestra|;|Roberta|;
4300;|Eric Winstone His Orchestra|;|By The Sleepy Lagoon|;
4301;|Gertrude Lawrence|;|Do Do Do|;
4302;|Harry Tate And Company|;|Motoring|;
4303;|Gene Austin|;|Lonesome Road|;
4304;|Franz Liszt|;|Hungarian Rhapsody No. 6|;|Soloist: Mark Hambourg|
4305;|The Regimental Band Of The Coldstream Guards|;|In A Monastery Garden|;
4306;|Gaetano Donizetti|;|Chi Mi Frena (sextet) (from Lucia Di Lammermoor)|;|Soloist: Maria Gentile|
4307;|Albert Ketelby|;|In A Persian Market|;
4308;|Alec Benjamin|;|Sarie Marais|;
4309;|Lennie Niehaus|;|Down By The River|;
4310;|Peter Jackson|;|Waltzing Matilda|;
4311;|Eddie Fisher|;|Outside Of Heaven|;
4312;|Crowd At Wales V Ireland Rugby Match, Swansea, 12 March 1949|;|Land Of My Fathers|;
4313;|Community Singing|;|I Do Like To Be Beside The Seaside|;
4314;|Andre Kostelanetz Orchestra|;|Chant Of The Weed|;
4315;|Lena Horne|;|The Lady Is A Tramp|;
4316;|David Rose His Orchestra|;|Laura|;
4317;|Paul Whiteman His Orchestra|;|Slaughter On Tenth Avenue (from On Your Toes)|;
4318;|Morton Gould And His Orchestra|;|Stardust|;
4319;|Music From Java|;|Gamelan|;
4320;|Arthur Marshall|;|The Botany Class|;
4321;|Beniamino Gigli|;|Santa Lucia Luntana|;
4322;|Glenn Miller His Orchestra|;|I Got A Gal In Kalamazoo|;
4323;|Ludwig Van Beethoven|;|Sonata In C Minor (opus 27, No. 4)|;|Soloist: Solomon|
4324;|Bobby Howes|;|She's My Lovely|;
4325;|Maggie Teyte Gerald Moore|;|Si Mes Vers Avaient Des Ailes|;
4326;|Nellie Lutcher Her Rhythm|;|Fine Brown Frame|;
4327;|19 Of Columbia's Artists And Bands|;|Columbia On Parade|;
4328;|Noel Coward|;|Mrs Worthington|;
4329;|Fats Waller And His Rhythm|;|T'ain't Nobody's Bizness If I Do|;
4330;|Marian Anderson|;|Deep River|;
4331;|Manuel De Falla|;|Danse Espagnole|;|Performers: Jascha Heifetz Emanuel Bay|
4332;|Les Paul Mary Ford|;|How High The Moon|;
4333;|Jean Sibelius|;|Violin Concerto In D Minor (opus 47)|;|Soloist: Ginette Neveu Orchestra: Philharmonia Orchestra|
4334;|Ludwig Van Beethoven|;|Symphony No. 9 In D Minor 'choral' - 2nd Movement|;|Orchestra: Vienna Philharmonic Orchestra Conductor: Arturo Toscanini|
4335;|Sir Laurence Olivier|;|If The Heart Of A Man (from The Beggar's Opera)|;
4336;|Sir William Walton|;|Valse Tango-pasodoble (from Facade)|;|Orchestra: Philharmonia Orchestra Conductor: Constant Lambert|
4337;|Frankie Laine|;|Jezebel|;
4338;|Al Jolson|;|Rock-a-bye Your Baby With A Dixie Melody|;
4339;|Kingsway Symphony Orchestra|;|Come Back To Sorrento|;
4340;|Jeanette Macdonald Nelson Eddy|;|Indian Love Call|;
4341;|Lennie Niehaus|;|Ave Maria|;
4342;|Stanley Black His Orchestra|;|Rustic Samba / The Breeze And I|;
4343;|Nat King Cole|;|Because Of Rain|;
4344;|Johann Strauss Ii|;|Voices Of Spring Waltz|;|Orchestra: London Philharmonic Orchestra Conductor: Thomas Beecham|
4345;|Sarah Bernhardt|;|Phedre|;
4346;|Charles Trenet|;|L'ame Des Poetes|;
4347;|Les Paraphonistes De St Jean D Matines|;|Mass For The Coronation Of Charles V 1364|;
4348;|Johann Strauss Ii|;|King Of The Waltz|;|Orchestra: London Philharmonic Orchestra|
4349;|Maurice Chevalier|;|On A Slow Boat To China|;
4350;|Bbc Theatre Orchestra|;|Morris Dance|;
4351;|Shani Wallis Jeff Warren|;|Call Me Madam And It's A Lovely Day|;
4352;|Webster Booth|;|I Leave My Heart In An English Garden|;
4353;|Music Of The Orient|;|Sang Rag A Bhairvai|;
4354;|Sam Browne|;|Just One Of Those Things|;
4355;|Johann Sebastian Bach|;|Harpsichord Concerto No. 5 In F Minor|;|Orchestra: Edwin Fischer And His Chamber Orchestra|
4356;|Yvonne Printemps|;|J'ai Deux Amants (from L'amour Masque)|;
4357;|Maurice Chevalier|;|Paris Sera Toujours Paris|;
4358;|Ludwig Van Beethoven|;|Piano Trio No. 7 In B Flat Major, Op. 97 'archduke'|;|Soloist: Artur Rubinstein|
4359;|Frederic Chopin|;|Piano Sonata No. 3 In B Minor, Op. 58|;|Soloist: Dinu Lipatti|
4360;|Maggie Teyte|;|L'invitation Au Voyage|;
4361;|The Four Ramblers|;|Hannigan's Hooley|;
4362;|John Mccormack|;|My Lagen Love|;
4363;|Giacomo Puccini|;|O Tentatrice! (from Manon Lescaut)|;|Soloist: Margaret Sheridan Orchestra: La Scala Orchestra|
4364;|Reg Grant|;|Knock'd Em In The Old Kent Road|;
4365;|Wolfgang Amadeus Mozart|;|Wiegenlied (cradle Song), K350|;|Soloist: Elisabeth Schumann|
4366;|Jimmy O'dea Harry O'donovan|;|Mrs Mulligan In Court|;
4367;|Stuart Robertson Herbert Dawson|;|The Road To The Isles|;
4368;|Louis Levy And His Music From The Movies|;|Piccadilly 1944|;
4369;|Andre Kostelanetz Orchestra|;|All The Things You Are|;
4370;|Zululand War Dancers|;|Qagela Lapa|;
4371;|Yves Montand|;|Paris|;
4372;|Philharmonia Orchestra|;|Miller's Dance|;
4373;|Moran And Mack|;|Two Black Crows|;
4374;|Claude Debussy|;|La Mer - 2nd Movement|;|Orchestra: Philharmonic Orchestra Conductor: Alceo Galliera|
4375;|Lecuona Cuban Boys|;|Tabu|;
4376;|Feodor Chaliapin|;|Mort De Don Quixote|;
4377;|Johann Sebastian Bach|;|Fantasia In C Minor|;|Soloist: Edwin Fischer|
4378;|Wolfgang Amadeus Mozart|;|L'amero, Saro Costante (from Il Re Pastore)|;|Soloist: Elisabeth Schwarzkopf Orchestra: Vienna Philharmonic Orchestra|
4379;|Richard Strauss|;|Da Geht Er Hin (from Der Rosenkavalier)|;|Soloist: Lotte Lehmann Orchestra: Vienna Philharmonic Orchestra Conductor: Robert Heger|
4380;|Unknown|;|Street Barrel Organ Selection|;
4381;|Andre Kostelanetz Orchestra|;|Oklahoma|;
4382;|Muhammad Al Kahlawi And Chorus|;|Gidi Ya Nar|;
4383;|Maurice Chevalier|;|Just One Of Those Things|;
4384;|Tom Clare|;|Cohen On The Telephone|;
4385;|Mary Martin|;|I've Got Rhythm|;
4386;|Jean Sibelius|;|Sigh, Sedges, Sigh, Op. 36/4|;|Soloist: Aulikki Rautawaara Orchestra: Berlin Philharmonic Orchestra|
4387;|Jacqueline Blancard|;|Nights In The Gardens Of Spain|;
4388;|Robert Schumann|;|Aufschwung (from Fantasiestucke, Op. 12)|;|Soloist: Wilhelm Backhaus|
4389;|Sir William Walton|;|To Be Or Not To Be (from Hamlet)|;|Artist: Sir Laurence Olivier Orchestra: Philharmonic Orchestra|
4390;|Johann Sebastian Bach|;|Sonata No. 4 In D Minor|;|Soloist: Gioconda Da Vito|
4391;|Ludwig Van Beethoven|;|Symphony No. 3 In B Flat Major|;|Orchestra: Vienna Philharmonic Orchestra Conductor: Wilhelm Furtwangler|
4392;|Howard Keel|;|Oh What A Beautiful Morning|;
4393;|Templars Octet|;|God Be In My Head|;
4394;|Betty Hutton, Howard Keel|;|There's No Business Like Show Business|;
4395;|Lennie Niehaus|;|Please|;
4396;|Eric Coates|;|The Three Bears|;
4397;|Carmen Cavallaro|;|Dancing In The Dark|;
4398;|Jacques Offenbach/rosenthal|;|Gaite Parisienne|;|Orchestra: London Philharmonic Orchestra Conductor: Efrem Kurtz|
4399;|George Morgan|;|Candy Kisses|;|Soloist: Danny Kaye|
4400;|Queen's Hall Light Orchestra|;|Seascape|;
4401;|Lennie Niehaus|;|Lazy Day|;
4402;|Oscar Wilde|;|The Happy Prince|;|Artist: Frank Phillips|
4403;|Ethel Merman|;|I Got Lost In His Arms|;
4404;|Nicolo Paganini/green|;|Romance (from The Magic Bow)|;|Soloist: Yehudi Menuhin, Gerald Moore|
4405;|Wolfgang Amadeus Mozart|;|Vanish'd Are Ye (from The Marriage Of Figaro)|;|Soloist: Isobel Baillie Orchestra: Philharmonia Orchestra Conductor: Walter Susskind|
4406;|Franz Lehar|;|Girls Were Made To Love And Kiss (from Paganini)|;|Artist: Richard Tauber|
4407;|Claude Debussy|;|Arabesque No. 1|;|Artist: John Cockerill|
4408;|Duke Ellington His Orchestra|;|Jubilee Stomp|;
4409;|Johann Strauss Ii|;|Ach Wie So Herrlich (from A Night In Venice)|;|Soloist: Erich Kunz Orchestra: Vienna Volksoper Orchestra|
4410;|Giuseppe Verdi/liszt|;|Rigoletto: Concert Paraphrase|;|Soloist: Egon Petri|
4411;|Johann Strauss Ii|;|Die Fledermaus Act 2 (finale)|;|Soloist: Sieglinde Wagner, Julius Patzak, Kurt Preger, Hilde Guden, Alfred Poell, Wilma Lipp Choir: Vienna State Opera Chorus Orchestra: Philharmonic Orchestra|
4412;|Carlo Buti|;|Monasterio E Santa Chiara|;
4413;|Guy Mitchell|;|Christopher Columbus|;
4414;|Giacomo Puccini|;|Vogliatemi Bene (from Madama Butterfly)|;|Soloist: Joan Hammond/webster Booth Orchestra: Royal Liverpool Philharmonic Orchestra Conductor: Malcolm Sargent|
4415;|Anona Winn Billy Marlow|;|You're The Top|;
4416;|Dmitri Shostakovich|;|Symphony No. 1 (opus 10)|;|Orchestra: Philadelphia Orchestra Conductor: Leopold Stokowski|
4418;|Georges Guetary|;|Table For Two|;
4419;|Lawrence Tibbett|;|De Glory Road (from Metropolitan)|;
4420;|Alfredo Del Pelo|;|Cara Sposina|;
4421;|Giuseppe Verdi|;|O Terra Addio (from Aida)|;|Soloist: Maria Caniglia/beniamino Gigli Orchestra: Rome Opera House Orchestra And Chorus Conductor: Tullio Serafin|
4422;|Fritz Kreisler Franz Rupp|;|Londonderry Air (danny Boy)|;
4423;|Rose Murphy|;|Girls Were Made To Take Care Of Boys|;
4424;|Flanagan And Allen|;|Don't Believe Everything You Dream|;
4425;|Maurice Ravel|;|Mother Goose Suite - 3rd Movement|;|Orchestra: London Symphony Orchestra Conductor: Fernando Previtali|
4426;|Glasgow Orpheus Choir|;|The Faery Song (from The Immortal Hour)|;
4427;|Josh White|;|Wanderings|;
4428;|Leo Marjane|;|Mademoiselle Hortensia|;
4429;|Robert Schumann|;|Widmung (from Myrthen)|;|Soloist: Herbert Janssen, Gerald Moore|
4430;|Pills Et Tabet, Mireille Jean Sablon|;|La Partie De Bridge|;
4431;|Robert Schumann|;|Ich Grolle Nicht (from Dichterliebe)|;|Soloist: Gerhard Husch|
4432;|Ludwig Van Beethoven|;|Bagatelles, Op. 126 - No. 4 In B Minor|;|Soloist: Artur Schnabel|
4433;|Johann Sebastian Bach|;|Violin Sonata No. 5 In F Minor, Bwv 1018|;|Soloist: Alfred Dubois, Marcel Maas|
4434;|Ludwig Van Beethoven|;|Piano Trio No. 4 In B Flat Major, Op. 11|;|Soloist: M Raucheisen|
4435;|Sergey Vasilievich Rachmaninov|;|Prelude In G Flat Minor (opus 32, No. 3)|;|Soloist: Sergei Rachmaninov|
4436;|Claude Debussy|;|La Faune|;|Soloist: Maggie Teyte, Alfred Cortot|
4437;|Andre Kostelanetz Orchestra|;|Night And Day|;
4438;|Claude Debussy|;|String Quartet In G Minor|;|Orchestra: Pro Arte Quartet|
4439;|Stuart Robertson|;|The Owl And The Pussycat|;
4440;|Yvonne Arnaud|;|La Fileuse|;
4441;|Jean Sablon|;|Pour Vous, J'avais Fait Cette Chanson|;
4442;|Lennie Niehaus|;|The Pessimistic Character With The Crabapple Face|;
4443;|Bing Crosby Connee Boswell|;|Bob White|;
4444;|Spike Jones And His City Slickers|;|Chloe|;
4445;|Frances Day|;|It's De-lovely|;
4446;|Sir Henry Wood|;|Fantasia On British Sea Songs|;|Orchestra: London Symphony Orchestra|
4447;|Paul Robeson|;|Water Boy|;
4448;|Noel Coward|;|The Stately Homes Of England|;|Choir: Original Cast Oprette|
4449;|Frederic Chopin|;|Etude In F Major, Op. 25/3|;|Soloist: Solomon|
4450;|Stuart Robertson|;|The Road To The Isles|;
4451;|Giovanni Pierluigi Da Palestrina|;|Sanctus|;|Orchestra: Berlin State Orchestra And Choir|
4452;|Johannes Brahms|;|Trio In A Minor, Op. 114|;|Soloist: Louis Kentner, Reginald Kell Et Al|
4453;|Claude Debussy|;|Fetes (from Nocturnes)|;|Orchestra: Philadelphia Orchestra Conductor: Leopold Stokowski|
4454;|John Mccormack|;|Plaisir D'amour|;
4455;|Edvard Grieg|;|Evening In The Mountains (from Lyric Pieces Book 9, Op. 68)|;|Orchestra: New Mayfair Chamber Orchestra Conductor: Bruno Walter|
4456;|Wolfgang Amadeus Mozart|;|Minuet (from Don Giovanni)|;|Soloist: Wanda Landowska|
4457;|Frederic Chopin|;|Prelude In A Flat Minor (opus 28, No. 17)|;|Soloist: Alfred Cortot|
4458;|Georges Bizet|;|Intermezzo (from L'arlesienne Suite No. 2)|;|Orchestra: Boston Promenade Orchestra Conductor: Arthur Fiedler|
4459;|Dennis Noble|;|In The Shade Of The Palm|;
4460;|La Nina De Los Peines|;|Tango Flamenco|;
4461;|Yvonne Printemps|;|Air De La Lettre|;
4462;|Manuel De Falla|;|The Three Cornered Hat|;
4463;|Richard Wagner|;|Tristan Und Isolde|;|Artist: Berlin Philharmonic Orchestra Conductor: Wilhelm Furtwangler|
4464;|Louis Armstrong|;|Gonna Shout All Over God's Heaven|;|Artist: Lyn Murray Quartet|
4465;|Lennie Niehaus|;|Swanee River|;
4466;|Albert Hay Malotte|;|The Lord's Prayer|;|Soloist: Webster Booth|
4467;|George Gershwin|;|Bess, You Is My Woman Now (from Porgy And Bess)|;|Soloist: Helen Jopson, Lawrence Tibbett|
4468;|J. Turner Layton|;|Christopher Robin Is Saying His Prayers|;
4469;|The Mantovani Orchestra|;|Tell Your Troubles To The Breeze|;
4470;|"whispering" Jack Smith|;|My Blue Heaven|;
4471;|Carroll Gibbons The Savoy Orpheans|;|Frenesi|;
4472;|The Kingsmen|;|Louie Louie|;|Composer: Richard Berry|
4473;|Lipton / Murphy|;|Oh! Oh! Antonio|;|Artist: Florrie Forde|
4474;|Fats Waller|;|Where Is The Sun?|;|Composer: Redmond David|
4475;|The Sixteen Led By Harry Christophers|;|Spem In Alium|;
4476;|Ludwig Van Beethoven|;|String Quartet In B Flat, Sixth Movement: Grosse Fuge, Op. 133|;|Artist: The Lindsays|
4477;|Johann Sebastian Bach|;|Mass In B Minor|;|Artist: The King's Consort And Choir Conducted By Robert King|
4478;|Antonin Dvorak|;|Serenade For Strings In E, Op. 22, Moderato|;|Artist: Bavarian Radio Symphony Orchestra Conducted By Sir Colin Davis|
4479;|Sergei Sergeyevich Prokofiev|;|Prokofiev: Peter And The Wolf|;|Artist: Sir John Gielgud Narrator, Academy Of London Conducted By Richard Stamp|
4480;|Muddy Waters|;|Got My Mojo Working|;|Composer: Preston Foster|
4481;|Charlie Rich|;|I Feel Like Going Home|;|Composer: C Rich|
4482;|Ben Folds|;|One Angry Dwarf And 200 Solemn Faces|;|Composer: Ben Folds|
4483;|Carl Anderson|;|Heaven On Their Minds|;|Composer: Andrew Lloyd Webber Tim Rice|
4484;|Deep Purple|;|I'm Alone|;|Composer: Blackmore/gillan/glover/lord/paice|
4485;|The Beatles|;|I Want You (she's So Heavy)|;|Composer: Lennon-mccartney|
4486;|The Wannadies|;|You And Me Song|;|Anders Paer Wisten|
4487;|Jamie Cullum|;|Do You Know What It Means To Miss New Orleans?|;|Composer: Eddie Delange And Louis Alter Performed: Live|
4488;|John Tavener|;|The Lamb|;|Artist: The Sixteen, Led By Harry Christophers|
4489;|Roni Size|;|Brown Paper Bag|;|Composer: Roni Size|
4490;|Jamie Cullum|;|Tiny Dancer|;|Composer: Elton John And Bernie Taupin Performed: Live|
4491;|The Cinematic Orchestra|;|All Thing To All Men|;|Composer: J.swinscoe/ Phil France/rodney Smith|
4492;|Animal Collective|;|My Girls|;|Composer: Animal Collective|
4493;|Sufjan Stevens|;|Concerning The Ufo Sighting Near Highland Illinois|;|Composer: Sufjan Stevens|
4494;|Jamie Cullum|;|I Think It's Going To Rain Today|;|Composer: Randy Newman Performed: Live|
4495;|Perry Como|;|Accentuate The Positive|;|Composer: Harold Arlen And Johnny Mercer|
4496;|Dinah Washington|;|Love Is A Many Splendored Thing|;|Composer: P. F Webster And S Fain|
4497;|Manfred Lewandowsky|;|Kol Nidre|;
4498;|Patsy Cline|;|Wayward Wind|;|Composer: Lebowsky And Newman|
4499;|Crystal Gayle|;|Cry|;|Composer: Kohlman|
4500;|Timi Yuro|;|It Must Be Him|;|Composer: Gilbert Becaud / Hal David / Maurice Vidalin|
4501;|Susan Boyle|;|I Dreamed A Dream|;|Composer: Boublil, Kretzmer, Schonberg|
4502;|Wolfgang Amadeus Mozart|;|Queen Of The Night|;|Artist: Edda Moser With The Orchestra Of The Bavarian State Opera Conducted By Wolfgang Sawallisch|
4503;|Genesis|;|In The Cage|;|Composer: Banks, Collins, Gabriel, Hackett, Rutherford|
4504;|The Stranglers|;|Always The Sun|;|Composer: The Stranglers|
